geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
1228,-23.53736192,-46.65445004,são paulo,SP
1232,-23.53746164,-46.6531925,sao paulo,SP
1259,-23.53909677,-46.68760692,sao paulo,SP
1243,-23.54703358,-46.66005241,sao paulo,SP
1231,-23.53320938,-46.65805796,sao paulo,SP
1220,-23.54337979,-46.64651259,são paulo,SP
1226,-23.53447857,-46.65502762,sao paulo,SP
1222,-23.54641602,-46.6509195,sao paulo,SP
1251,-23.54973879,-46.67603358,sao paulo,SP
1209,-23.53894834,-46.63854494,sao paulo,SP
1242,-23.54524443,-46.66093948,sao paulo,SP
1258,-23.54396323,-46.68758633,sao paulo,SP
1217,-23.53334337,-46.65062422,sao paulo,SP
1223,-23.5437595,-46.65085144,sao paulo,SP
1222,-23.5454335,-46.64878203,sao paulo,SP
1252,-23.5419291,-46.68111561,sao paulo,SP
1230,-23.53622283,-46.65857364,sao paulo,SP
1239,-23.5127514,-46.45747547,sao paulo,SP
1219,-23.54178145,-46.64751203,sao paulo,SP
1252,-23.54095531,-46.67971989,sao paulo,SP
1238,-23.54084083,-46.65061454,sao paulo,SP
1230,-23.53201145,-46.65360781,sao paulo,SP
1232,-23.53587674,-46.65778061,sao paulo,SP
1232,-23.53587674,-46.65778061,são paulo,SP
1201,-23.53408052,-46.651842,sao paulo,SP
1231,-23.53866057,-46.66022375,sao paulo,SP
1204,-23.54089021,-46.64035913,sao paulo,SP
1228,-23.55428223,-46.66288335,sao paulo,SP
1240,-23.54613154,-46.65326102,sao paulo,SP
1239,-23.54758401,-46.65409938,sao paulo,SP
1204,-23.53803592,-46.64256328,sao paulo,SP
1211,-23.53852166,-46.64733432,sao paulo,SP
1223,-23.54424111,-46.65270239,sao paulo,SP
1221,-23.54340595,-46.64885199,sao paulo,SP
1230,-23.54061387,-46.65838902,sao paulo,SP
1259,-23.54091131,-46.6849675,sao paulo,SP
1253,-23.54314391,-46.68056764,sao paulo,SP
1232,-23.5326502,-46.65896365,sao paulo,SP
1250,-23.5489435,-46.67223477,são paulo,SP
1229,-23.53805019,-46.65630038,sao paulo,SP
1202,-23.53128682,-46.65005957,sao paulo,SP
1230,-23.53201145,-46.65360781,sao paulo,SP
1240,-23.54322393,-46.6600876,sao paulo,SP
1224,-23.54265552,-46.65410041,sao paulo,SP
1259,-23.54215953,-46.68576437,sao paulo,SP
1233,-23.54276419,-46.66427866,sao paulo,SP
1209,-23.53922024,-46.63912613,sao paulo,SP
1230,-23.54020983,-46.65829209,sao paulo,SP
1208,-23.54082251,-46.63971471,sao paulo,SP
1238,-23.54397972,-46.65166544,sao paulo,SP
1208,-23.53581627,-46.64005248,sao paulo,SP
1240,-23.54276027,-46.66166693,sao paulo,SP
1202,-23.53748684,-46.64529631,sao paulo,SP
1220,-23.54668641,-46.64616214,sao paulo,SP
1223,-23.5445645,-46.65143175,sao paulo,SP
1258,-23.54252737,-46.68657584,sao paulo,SP
1238,-23.54339663,-46.65715436,são paulo,SP
1258,-23.54585681,-46.68887024,sao paulo,SP
1244,-23.5533573,-46.66294156,sao paulo,SP
1223,-23.54388144,-46.64608212,sao paulo,SP
1217,-23.53256202,-46.64941745,sao paulo,SP
1202,-23.53058594,-46.65060783,sao paulo,SP
1202,-23.53691561,-46.64565765,sao paulo,SP
1233,-23.53286815,-46.6603357,sao paulo,SP
1224,-23.54265552,-46.65410041,sao paulo,SP
1220,-23.543658,-46.64556201,sao paulo,SP
1257,-23.54281867,-46.68768932,sao paulo,SP
1248,-23.55190539,-46.66643296,sao paulo,SP
1233,-23.53410013,-46.66094776,sao paulo,SP
1226,-23.53833521,-46.65153427,sao paulo,SP
1212,-23.53691999,-46.63773033,são paulo,SP
1222,-23.54575486,-46.65030099,sao paulo,SP
1205,-23.5402473,-46.63980588,sao paulo,SP
1247,-23.54822554,-46.66890351,sao paulo,SP
1220,-23.54648291,-46.64670395,sao paulo,SP
1227,-23.5446716,-46.6571368,sao paulo,SP
1255,-23.54638366,-46.68276077,sao paulo,SP
1244,-23.54590528,-46.66000312,sao paulo,SP
1258,-23.54258688,-46.68381631,sao paulo,SP
1206,-23.53054411,-46.64676873,são paulo,SP
1255,-23.54631329,-46.68146496,sao paulo,SP
1222,-23.54703921,-46.65000423,sao paulo,SP
1241,-23.54808908,-46.65300863,são paulo,SP
1239,-23.51271682,-46.4573612,sao paulo,SP
1233,-23.53671526,-46.66233795,são paulo,SP
1212,-23.53758351,-46.6400845,sao paulo,SP
1210,-23.53871818,-46.64026567,sao paulo,SP
1243,-23.54734663,-46.65931344,sao paulo,SP
1227,-23.53729012,-46.6544309,sao paulo,SP
1203,-23.54137858,-46.64112778,sao paulo,SP
1222,-23.5454605,-46.64710253,sao paulo,SP
1221,-23.54717845,-46.64878186,sao paulo,SP
1211,-23.53885146,-46.6463694,sao paulo,SP
1239,-23.54744789,-46.65396002,sao paulo,SP
1214,-23.53969063,-46.64626166,sao paulo,SP
1221,-23.54652928,-46.64896254,são paulo,SP
1209,-23.53870634,-46.63833527,sao paulo,SP
1220,-23.54301953,-46.64548307,sao paulo,SP
1238,-23.54392709,-46.65582195,sao paulo,SP
1221,-23.54404366,-46.64893993,sao paulo,SP
1243,-23.54909747,-46.66167889,sao paulo,SP
1231,-23.53463653,-46.65892752,sao paulo,SP
1226,-23.53648565,-46.65241753,sao paulo,SP
1244,-23.55244266,-46.66254394,sao paulo,SP
1212,-23.53737274,-46.63735753,sao paulo,SP
1227,-23.55369281,-46.66223266,são paulo,SP
1233,-23.53286815,-46.6603357,sao paulo,SP
1232,-23.53836869,-46.652033,sao paulo,SP
1227,-23.55369281,-46.66223266,sao paulo,SP
1201,-23.538762,-46.64533076,sao paulo,SP
1258,-23.54585681,-46.68887024,são paulo,SP
1225,-23.54082185,-46.64860527,sao paulo,SP
1254,-23.54773845,-46.6801112,sao paulo,SP
1220,-23.54648291,-46.64670395,sao paulo,SP
1225,-23.53989747,-46.64876531,sao paulo,SP
1241,-23.54758508,-46.65330563,sao paulo,SP
1232,-23.53787034,-46.65274998,sao paulo,SP
1231,-23.5384078,-46.66002473,sao paulo,SP
1223,-23.5439125,-46.64525344,sao paulo,SP
1229,-23.53728583,-46.65596406,são paulo,SP
1226,-23.53447857,-46.65502762,sao paulo,SP
1220,-23.54676741,-46.64617114,sao paulo,SP
1218,-23.53074232,-46.64953577,são paulo,SP
1238,-23.54497696,-46.65318246,sao paulo,SP
1210,-23.54133193,-46.64437213,sao paulo,SP
1231,-23.53927729,-46.65761321,sao paulo,SP
1241,-23.54496941,-46.65852051,sao paulo,SP
1230,-23.54127829,-46.65861489,sao paulo,SP
1226,-23.5367374,-46.65209845,sao paulo,SP
1255,-23.54535544,-46.68218841,são paulo,SP
1244,-23.54729749,-46.66056083,sao paulo,SP
1241,-23.54812605,-46.65298808,sao paulo,SP
1222,-23.5473746,-46.64962363,sao paulo,SP
1219,-23.54038445,-46.64497949,sao paulo,SP
1230,-23.53789658,-46.65758462,sao paulo,SP
1241,-23.54346112,-46.66298027,sao paulo,SP
1239,-23.54787591,-46.65437334,sao paulo,SP
1232,-23.53676737,-46.65507313,são paulo,SP
1231,-23.53857003,-46.65971175,são paulo,SP
1232,-23.53677467,-46.65523037,sao paulo,SP
1204,-23.54071079,-46.64055584,sao paulo,SP
1222,-23.54541745,-46.6491917,sao paulo,SP
1234,-23.53498263,-46.66255967,sao paulo,SP
1232,-23.53770269,-46.6528745,sao paulo,SP
1233,-23.53658579,-46.66220444,são paulo,SP
1233,-23.5352954,-46.66157577,sao paulo,SP
1210,-23.5416369,-46.64384095,sao paulo,SP
1223,-23.54373551,-46.65415428,sao paulo,SP
1239,-23.54749598,-46.6540946,sao paulo,SP
1228,-23.53736192,-46.65445004,são paulo,SP
1257,-23.5422863,-46.68773634,sao paulo,SP
1222,-23.546285,-46.65108998,são paulo,SP
1258,-23.54139677,-46.68569671,são paulo,SP
1207,-23.5402405,-46.6379152,sao paulo,SP
1218,-23.53204141,-46.65152643,sao paulo,SP
1227,-23.55290246,-46.66146294,sao paulo,SP
1259,-23.54309939,-46.68290739,são paulo,SP
1240,-23.54338796,-46.6591101,sao paulo,SP
1258,-23.54396323,-46.68758633,sao paulo,SP
1257,-23.5435778,-46.6864258,sao paulo,SP
1232,-23.53686337,-46.65469513,sao paulo,SP
1205,-23.5318315,-46.64585618,são paulo,SP
1221,-23.54586203,-46.64796097,sao paulo,SP
1221,-23.54655474,-46.64902243,sao paulo,SP
1238,-23.54294435,-46.65793705,são paulo,SP
1229,-23.54090066,-46.65773332,sao paulo,SP
1243,-23.54787966,-46.65805425,sao paulo,SP
1239,-23.54797094,-46.65707689,sao paulo,SP
1221,-23.54603333,-46.64900196,sao paulo,SP
1240,-23.54609141,-46.65321298,sao paulo,SP
1241,-23.54574861,-46.65683147,sao paulo,SP
1220,-23.54447196,-46.64449266,sao paulo,SP
1224,-23.5427425,-46.651941,sao paulo,SP
1231,-23.53866057,-46.66022375,sao paulo,SP
1241,-23.54496941,-46.65852051,são paulo,SP
1201,-23.53562404,-46.65086375,sao paulo,SP
1258,-23.54495144,-46.68830695,sao paulo,SP
1221,-23.54655474,-46.64902243,sao paulo,SP
1213,-23.53766533,-46.64190845,sao paulo,SP
1216,-23.53301079,-46.64680898,sao paulo,SP
1228,-23.55239817,-46.6610868,sao paulo,SP
1258,-23.54495144,-46.68830695,são paulo,SP
1240,-23.54609141,-46.65321298,sao paulo,SP
1231,-23.53962927,-46.65622343,sao paulo,SP
1212,-23.53749346,-46.64005699,sao paulo,SP
1213,-23.535306,-46.63902375,sao paulo,SP
1228,-23.54867102,-46.65913201,sao paulo,SP
1229,-23.53506112,-46.65509797,sao paulo,SP
1240,-23.54296031,-46.66135846,sao paulo,SP
1257,-23.54376273,-46.68884885,sao paulo,SP
1230,-23.53385482,-46.65697274,sao paulo,SP
1232,-23.53589029,-46.66060624,sao paulo,SP
1207,-23.53994545,-46.6381567,são paulo,SP
1236,-23.54539579,-46.66902777,sao paulo,SP
1239,-23.54829932,-46.65555909,sao paulo,SP
1222,-23.54544445,-46.64862453,sao paulo,SP
1238,-23.54323235,-46.65744549,sao paulo,SP
1224,-23.54270748,-46.65426261,sao paulo,SP
1238,-23.54207666,-46.65913559,sao paulo,SP
1227,-23.53729012,-46.6544309,sao paulo,SP
1228,-23.5373619,-46.65445004,sao paulo,SP
1202,-23.53853265,-46.64438256,são paulo,SP
1244,-23.55174649,-46.66257255,sao paulo,SP
1238,-23.54485506,-46.65335162,sao paulo,SP
1222,-23.54536045,-46.65089228,sao paulo,SP
1254,-23.54590074,-46.68058131,sao paulo,SP
1231,-23.53957968,-46.65662707,são paulo,SP
1228,-23.5373619,-46.65445004,sao paulo,SP
1228,-23.55351723,-46.66214182,sao paulo,SP
1230,-23.5376166,-46.65749304,sao paulo,SP
1218,-23.53275555,-46.65251877,sao paulo,SP
1217,-23.53256202,-46.64941745,sao paulo,SP
1240,-23.54146791,-46.66214119,são paulo,SP
1207,-23.5375428,-46.6397881,sao paulo,SP
1230,-23.53273473,-46.65432445,são paulo,SP
1220,-23.54493499,-46.64663998,sao paulo,SP
1243,-23.54698937,-46.66001256,sao paulo,SP
1230,-23.53201145,-46.65360781,sao paulo,SP
1231,-23.53596598,-46.6594704,sao paulo,SP
1244,-23.69647954,-46.63520447,sao paulo,SP
1224,-23.54142182,-46.65210461,sao paulo,SP
1226,-23.5366834,-46.65214795,são paulo,SP
1221,-23.54655474,-46.64902243,sao paulo,SP
1259,-23.53987383,-46.69001473,sao paulo,SP
1217,-23.53384477,-46.64940664,sao paulo,SP
1232,-23.5331182,-46.65920568,são paulo,SP
1242,-23.54761866,-46.65557483,sao paulo,SP
1205,-23.54159524,-46.63875296,sao paulo,SP
1223,-23.54380454,-46.64685058,são paulo,SP
1226,-23.53640258,-46.6528704,são paulo,SP
1222,-23.5440357,-46.65025051,sao paulo,SP
1224,-23.54115279,-46.65202511,sao paulo,SP
1223,-23.54458355,-46.65061275,sao paulo,SP
1207,-23.53956724,-46.63835024,são paulo,SP
1229,-23.53801812,-46.66239216,sao paulo,SP
1218,-23.53204141,-46.65152643,sao paulo,SP
1214,-23.53842511,-46.64503764,sao paulo,SP
1224,-23.5426885,-46.65491103,sao paulo,SP
1259,-23.54091131,-46.6849675,sao paulo,SP
1243,-23.54693139,-46.66016255,sao paulo,SP
1257,-23.54310794,-46.68969091,sao paulo,SP
1244,-23.55232372,-46.6632844,são paulo,SP
1257,-23.54368856,-46.68868094,sao paulo,SP
1240,-23.54078811,-46.6616395,sao paulo,SP
1223,-23.5439125,-46.64500144,sao paulo,SP
1252,-23.54077017,-46.68037022,sao paulo,SP
1229,-23.53704283,-46.65588404,sao paulo,SP
1240,-23.54280973,-46.66147401,sao paulo,SP
1207,-23.53940524,-46.63845921,sao paulo,SP
1226,-23.53702239,-46.65170942,sao paulo,SP
1224,-23.54266248,-46.65572103,são paulo,SP
1258,-23.54098423,-46.6854768,sao paulo,SP
1202,-23.53780513,-46.6449092,sao paulo,SP
1258,-23.54331848,-46.68713595,sao paulo,SP
1217,-23.5313634,-46.64766738,sao paulo,SP
1243,-23.54912083,-46.65891393,sao paulo,SP
1202,-23.53691561,-46.64565765,sao paulo,SP
1222,-23.547554,-46.64948798,sao paulo,SP
1230,-23.53372719,-46.65510486,sao paulo,SP
1240,-23.54078811,-46.6616395,sao paulo,SP
1241,-23.54348026,-46.66209189,sao paulo,SP
1229,-23.53750217,-46.65610951,sao paulo,SP
1242,-23.54536887,-46.66367868,sao paulo,SP
1250,-23.54792681,-46.67219056,sao paulo,SP
1227,-23.55343677,-46.66197914,são paulo,SP
1255,-23.5480615,-46.68097376,sao paulo,SP
1230,-23.53201145,-46.65360781,sao paulo,SP
1228,-23.5483928,-46.65901834,são paulo,SP
1231,-23.53903443,-46.66038137,sao paulo,SP
1221,-23.54280241,-46.64603091,são paulo,SP
1233,-23.53337748,-46.6595818,sao paulo,SP
1229,-23.53805019,-46.65630038,sao paulo,SP
1204,-23.54069319,-46.64050966,sao paulo,SP
1241,-23.54373267,-46.66161066,sao paulo,SP
1222,-23.54674002,-46.650528,sao paulo,SP
1203,-23.53375486,-46.64696649,sao paulo,SP
1240,-23.54209356,-46.66266721,sao paulo,SP
1238,-23.54323869,-46.65731599,sao paulo,SP
1243,-23.54693139,-46.66016255,sao paulo,SP
1229,-23.54014661,-46.65691543,sao paulo,SP
1203,-23.53711938,-46.64438744,sao paulo,SP
1240,-23.54269273,-46.66164607,são paulo,SP
1221,-23.54202895,-46.64881149,sao paulo,SP
1216,-23.53237851,-46.64583842,são paulo,SP
1259,-23.54205339,-46.68321868,sao paulo,SP
1226,-23.53719576,-46.65149937,sao paulo,SP
1235,-23.53879883,-46.66708961,sao paulo,SP
1239,-23.54742884,-46.65507698,sao paulo,SP
1244,-23.54937786,-46.66061205,sao paulo,SP
1238,-23.54389774,-46.65162345,sao paulo,SP
1201,-23.53445193,-46.65079201,sao paulo,SP
1230,-23.53885342,-46.65793146,sao paulo,SP
1203,-23.53045988,-46.64940805,sao paulo,SP
1227,-23.5372901,-46.65443089,sao paulo,SP
1258,-23.54602122,-46.68905476,sao paulo,SP
1226,-23.53648565,-46.65241753,sao paulo,SP
1238,-23.54156738,-46.65998638,sao paulo,SP
1226,-23.53842205,-46.65363335,sao paulo,SP
1205,-23.54096223,-46.63925297,são paulo,SP
1226,-23.53982823,-46.65296085,sao paulo,SP
1238,-23.54148828,-46.65090849,sao paulo,SP
1215,-23.53655003,-46.64922505,são paulo,SP
1239,-23.54625802,-46.65457844,sao paulo,SP
1226,-23.53890011,-46.65306185,sao paulo,SP
1202,-23.53480246,-46.64826949,sao paulo,SP
1204,-23.53212526,-46.64698685,sao paulo,SP
1240,-23.54351307,-46.65885487,sao paulo,SP
1245,-23.54791403,-46.66427303,sao paulo,SP
1242,-23.54700771,-46.65687072,são paulo,SP
1258,-23.54139677,-46.68569671,sao paulo,SP
1244,-23.55570556,-46.66513928,são paulo,SP
1246,-23.5508076,-46.66321093,sao paulo,SP
1224,-23.54268048,-46.65521253,sao paulo,SP
1233,-23.53286815,-46.6603357,sao paulo,SP
1228,-23.54953897,-46.65959741,sao paulo,SP
1215,-23.53634882,-46.64652771,sao paulo,SP
1246,-23.55573378,-46.66649131,sao paulo,SP
1214,-23.5373459,-46.6438807,sao paulo,SP
1224,-23.54268447,-46.6523235,sao paulo,SP
1223,-23.5439125,-46.64525344,sao paulo,SP
1235,-23.53807914,-46.66649637,sao paulo,SP
1257,-23.54282662,-46.68766585,sao paulo,SP
1243,-23.54912083,-46.65891393,sao paulo,SP
1239,-23.54766601,-46.65425413,sao paulo,SP
1244,-23.54762223,-46.6605934,sao paulo,SP
1238,-23.54084083,-46.65061454,sao paulo,SP
1241,-23.54340799,-46.66221935,sao paulo,SP
1210,-23.53857588,-46.64003911,sao paulo,SP
1217,-23.53334337,-46.65062422,sao paulo,SP
1207,-23.54082907,-46.63751538,são paulo,SP
1248,-23.5475596,-46.66827995,sao paulo,SP
1257,-23.54618866,-46.69002798,sao paulo,SP
1239,-23.54574502,-46.65600847,sao paulo,SP
1239,-23.54787591,-46.65437334,sao paulo,SP
1258,-23.54146722,-46.68582376,sao paulo,SP
1258,-23.54495144,-46.68830695,sao paulo,SP
1226,-23.53648565,-46.65241753,sao paulo,SP
1233,-23.54208981,-46.66379491,sao paulo,SP
1226,-23.53692058,-46.65175505,sao paulo,SP
1224,-23.54274445,-46.65284003,sao paulo,SP
1259,-23.54168945,-46.68646596,sao paulo,SP
1230,-23.53201145,-46.65360781,sao paulo,SP
1209,-23.54072996,-46.64250835,sao paulo,SP
1235,-23.53408085,-46.6630688,sao paulo,SP
1204,-23.53212526,-46.64698685,sao paulo,SP
1222,-23.54579025,-46.65036397,sao paulo,SP
1209,-23.54176813,-46.64311632,sao paulo,SP
1207,-23.54014249,-46.63792685,são paulo,SP
1223,-23.5438385,-46.64581999,sao paulo,SP
1234,-23.53604443,-46.66285781,sao paulo,SP
1232,-23.53293018,-46.6591057,sao paulo,SP
1247,-23.55118215,-46.67038017,sao paulo,SP
1225,-23.54035763,-46.64922739,sao paulo,SP
1214,-23.53764883,-46.64423621,sao paulo,SP
1231,-23.53323367,-46.65812704,sao paulo,SP
1230,-23.54061387,-46.65838902,sao paulo,SP
1214,-23.53884756,-46.64564598,sao paulo,SP
1223,-23.5439125,-46.64500144,sao paulo,SP
1232,-23.53686337,-46.65469513,sao paulo,SP
1223,-23.54474747,-46.64592378,sao paulo,SP
1229,-23.53911368,-46.66108946,sao paulo,SP
1224,-23.5409665,-46.64977295,sao paulo,SP
1209,-23.53932976,-46.63920734,sao paulo,SP
1231,-23.5365688,-46.66048326,sao paulo,SP
1229,-23.53750217,-46.65610951,sao paulo,SP
1238,-23.54209937,-46.65919784,sao paulo,SP
1226,-23.53889988,-46.65315061,sao paulo,SP
1204,-23.53105919,-46.64775491,sao paulo,SP
1232,-23.53895732,-46.66141978,sao paulo,SP
1206,-23.53056211,-46.64675973,sao paulo,SP
1219,-23.54178145,-46.64751203,sao paulo,SP
1222,-23.5473746,-46.64962363,são paulo,SP
1228,-23.5488068,-46.65922632,sao paulo,SP
1238,-23.54412113,-46.6553199,são paulo,SP
1209,-23.541204,-46.64224846,sao paulo,SP
1207,-23.53879278,-46.63896632,sao paulo,SP
1230,-23.53201145,-46.65360781,sao paulo,SP
1233,-23.53369615,-46.6607452,sao paulo,SP
1202,-23.53105006,-46.6503136,sao paulo,SP
1201,-23.53445193,-46.65079201,sao paulo,SP
1241,-23.54683248,-46.6541413,sao paulo,SP
1216,-23.53311815,-46.64709546,sao paulo,SP
1231,-23.53828396,-46.66051049,sao paulo,SP
1215,-23.53610607,-46.64846788,sao paulo,SP
1243,-23.54899663,-46.66180615,sao paulo,SP
1230,-23.53201145,-46.65360781,sao paulo,SP
1230,-23.53667517,-46.65878187,sao paulo,SP
1227,-23.5446716,-46.6571368,são paulo,SP
1212,-23.53842355,-46.64147713,sao paulo,SP
1255,-23.54638366,-46.68276077,sao paulo,SP
1230,-23.53918391,-46.65945467,sao paulo,SP
1203,-23.53329617,-46.6474158,sao paulo,SP
1234,-23.53984916,-46.66456624,sao paulo,SP
1210,-23.5412499,-46.64420095,são paulo,SP
1231,-23.53810813,-46.6608015,sao paulo,SP
1223,-23.54367553,-46.65396133,sao paulo,SP
1217,-23.53371877,-46.6495171,são paulo,SP
1259,-23.54158453,-46.68672552,sao paulo,SP
1203,-23.53851544,-46.64331741,sao paulo,SP
1238,-23.54412113,-46.6553199,sao paulo,SP
1230,-23.53201145,-46.65360781,sao paulo,SP
1241,-23.54346112,-46.66298027,sao paulo,SP
1231,-23.53885689,-46.65894219,sao paulo,SP
1202,-23.5328246,-46.64892829,são paulo,SP
1223,-23.54377252,-46.648273,sao paulo,SP
1211,-23.5359646,-46.65185585,sao paulo,SP
1226,-23.53702239,-46.65170942,sao paulo,SP
1219,-23.5418035,-46.64593253,sao paulo,SP
1231,-23.53462449,-46.65884598,sao paulo,SP
1259,-23.5423446,-46.68285836,sao paulo,SP
1218,-23.53041782,-46.64892504,sao paulo,SP
1222,-23.54539574,-46.65101063,sao paulo,SP
1250,-23.54496385,-46.67347419,sao paulo,SP
1231,-23.53747642,-46.65994101,sao paulo,SP
1224,-23.54015639,-46.65220541,sao paulo,SP
1215,-23.53227118,-46.64242552,sao paulo,SP
1228,-23.5373619,-46.65445004,sao paulo,SP
1226,-23.53810565,-46.65030801,sao paulo,SP
1228,-23.54953897,-46.65959741,sao paulo,SP
1232,-23.53556133,-46.65858273,sao paulo,SP
1222,-23.54540249,-46.64708003,são paulo,SP
1231,-23.53931673,-46.65767884,sao paulo,SP
1223,-23.54377252,-46.648273,são paulo,SP
1208,-23.54082251,-46.63971471,sao paulo,SP
1230,-23.5372836,-46.65740304,sao paulo,SP
1210,-23.53754865,-46.63850955,sao paulo,SP
1255,-23.54717986,-46.68121227,sao paulo,SP
1221,-23.54202895,-46.64881149,sao paulo,SP
1230,-23.53637745,-46.65719188,sao paulo,SP
1204,-23.53105919,-46.64775491,sao paulo,SP
1258,-23.54494488,-46.68548933,sao paulo,SP
1201,-23.538762,-46.64533076,sao paulo,SP
1230,-23.54145355,-46.65869188,sao paulo,SP
1227,-23.55174456,-46.66066395,sao paulo,SP
1240,-23.5426898,-46.6599374,sao paulo,SP
1231,-23.53925043,-46.66043987,sao paulo,SP
1232,-23.53420754,-46.65975387,sao paulo,SP
1238,-23.54082912,-46.66097753,sao paulo,SP
1231,-23.53736842,-46.65990051,sao paulo,SP
1224,-23.54038853,-46.65143549,sao paulo,SP
1228,-23.55258552,-46.66122261,são paulo,SP
1208,-23.53836432,-46.63799335,são paulo,SP
1229,-23.54114453,-46.65696599,são paulo,SP
1209,-23.53922024,-46.63912613,sao paulo,SP
1227,-23.55369281,-46.66223266,sao paulo,SP
1219,-23.54278455,-46.64433365,sao paulo,SP
1202,-23.52928891,-46.65159946,são paulo,SP
1221,-23.54680674,-46.64802297,sao paulo,SP
1238,-23.54069586,-46.65056346,são paulo,SP
1238,-23.54112828,-46.65077896,sao paulo,SP
1245,-23.55092315,-46.6622489,sao paulo,SP
1240,-23.54221369,-46.66236404,são paulo,SP
1201,-23.53562404,-46.65086375,sao paulo,SP
1204,-23.5298652,-46.64864645,sao paulo,SP
1245,-23.547672,-46.66427154,sao paulo,SP
1247,-23.5519241,-46.66698483,sao paulo,SP
1228,-23.53736192,-46.65445004,são paulo,SP
1212,-23.53708367,-46.63944931,são paulo,SP
1234,-23.54144047,-46.66612478,são paulo,SP
1254,-23.54082191,-46.68239361,sao paulo,SP
1227,-23.55290246,-46.66146294,sao paulo,SP
1228,-23.55258552,-46.66122261,sao paulo,SP
1257,-23.54280135,-46.68762812,são paulo,SP
1238,-23.54323869,-46.65731599,sao paulo,SP
1218,-23.5340505,-46.6411545,sao paulo,SP
1229,-23.53508887,-46.65504751,sao paulo,SP
1223,-23.54380548,-46.64920503,sao paulo,SP
1257,-23.54280135,-46.68762812,sao paulo,SP
1224,-23.54165545,-46.65257086,sao paulo,SP
1231,-23.53978,-46.65580003,sao paulo,SP
1231,-23.53962927,-46.65622343,sao paulo,SP
1259,-23.54097855,-46.68765756,sao paulo,SP
1212,-23.53628779,-46.63693404,sao paulo,SP
1258,-23.54146722,-46.68582376,são paulo,SP
1228,-23.5373619,-46.65445004,sao paulo,SP
1217,-23.53384477,-46.64940664,sao paulo,SP
1208,-23.53862928,-46.63777494,sao paulo,SP
1258,-23.5409132,-46.68543524,sao paulo,SP
1228,-23.53582456,-46.65396249,sao paulo,SP
1202,-23.53661637,-46.64598587,sao paulo,SP
1258,-23.54412898,-46.68628988,sao paulo,SP
1228,-23.55167844,-46.66070012,sao paulo,SP
1244,-23.55555288,-46.66499363,sao paulo,SP
1258,-23.54495144,-46.68830695,sao paulo,SP
1223,-23.54367447,-46.65372283,sao paulo,SP
1228,-23.5446716,-46.6571368,sao paulo,SP
1209,-23.54064444,-46.64133949,são paulo,SP
1234,-23.5370555,-46.66361722,sao paulo,SP
1231,-23.53625816,-46.65952395,sao paulo,SP
1228,-23.5446716,-46.6571368,sao paulo,SP
1244,-23.54836324,-46.66073891,sao paulo,SP
1224,-23.54270748,-46.65426261,sao paulo,SP
1257,-23.54206472,-46.68750967,sao paulo,SP
1227,-23.55387281,-46.66240022,são paulo,SP
1239,-23.54766601,-46.65425413,sao paulo,SP
1201,-23.53432218,-46.65285188,sao paulo,SP
1250,-23.548106,-46.67255997,são paulo,SP
1258,-23.54436298,-46.68645735,são paulo,SP
1229,-23.54005661,-46.65688393,sao paulo,SP
1222,-23.54540849,-46.64736353,sao paulo,SP
1220,-23.5464392,-46.64664054,sao paulo,SP
1201,-23.53868957,-46.6489188,sao paulo,SP
1222,-23.5452845,-46.65156233,sao paulo,SP
1208,-23.53838155,-46.6378744,sao paulo,SP
1221,-23.54276255,-46.64705358,sao paulo,SP
1240,-23.54532736,-46.65499116,são paulo,SP
1257,-23.54665733,-46.68736468,sao paulo,SP
1232,-23.53532171,-46.6603898,sao paulo,SP
1219,-23.54038333,-46.6453305,sao paulo,SP
1257,-23.54618866,-46.69002798,sao paulo,SP
1207,-23.54026955,-46.63783782,sao paulo,SP
1230,-23.53201145,-46.65360781,sao paulo,SP
1232,-23.53789364,-46.65264253,sao paulo,SP
1221,-23.54588933,-46.64900099,sao paulo,SP
1224,-23.54053433,-46.65279326,sao paulo,SP
1232,-23.53651535,-46.65595327,sao paulo,SP
1218,-23.53154468,-46.65066867,sao paulo,SP
1232,-23.53247885,-46.65894786,sao paulo,SP
1242,-23.54607755,-46.66355807,sao paulo,SP
1240,-23.54423163,-46.65769282,sao paulo,SP
1255,-23.54715969,-46.68045674,sao paulo,SP
1207,-23.53785682,-46.63955755,são paulo,SP
1203,-23.53405109,-46.64682501,sao paulo,SP
1239,-23.51271682,-46.4573612,sao paulo,SP
1238,-23.54339898,-46.65151833,sao paulo,SP
1227,-23.53729012,-46.6544309,sao paulo,SP
1223,-23.54474747,-46.64592378,sao paulo,SP
1206,-23.53344267,-46.64461912,sao paulo,SP
1214,-23.53608354,-46.64164983,sao paulo,SP
1240,-23.54315006,-46.65985693,são paulo,SP
1239,-23.54423115,-46.65357001,sao paulo,SP
1225,-23.54066957,-46.64867572,sao paulo,SP
1215,-23.53482659,-46.64635512,sao paulo,SP
1230,-23.53201145,-46.65360781,são paulo,SP
1258,-23.54495144,-46.68830695,sao paulo,SP
1241,-23.54681554,-46.65429169,são paulo,SP
1216,-23.53339626,-46.64754669,sao paulo,SP
1211,-23.53775282,-46.64828926,sao paulo,SP
1201,-23.53760062,-46.64715737,sao paulo,SP
1232,-23.54006879,-46.66146122,sao paulo,SP
